fta params:,lower,upper,delta,eta
,-2,2,0.3076923076923077,0.3076923076923077
agent params:,gamma,epsilon,batch_size,n_actions,eps_end,input_dims,lr,seed
,0.99,1.0,4,0.01,8,0.0003,40
Performance logging begins:
Episode:,Score:,Average Score:,Epsilon:
384,62.99,34.06,0.01
385,51.01,34.25,0.01
386,248.52,36.44,0.01
387,255.62,38.67,0.01
388,68.81,38.83,0.01
389,90.28,39.75,0.01
390,232.51,41.9,0.01
391,41.59,41.77,0.01
392,33.86,42.1,0.01
393,99.98,42.45,0.01
394,267.14,44.63,0.01
395,83.2,45.57,0.01
396,95.58,46.65,0.01
397,111.92,47.72,0.01
398,39.83,48.08,0.01
399,43.01,48.32,0.01
400,110.14,49.54,0.01
401,301.93,52.13,0.01
402,170.17,53.74,0.01
403,58.41,53.88,0.01
404,-27.03,53.22,0.01
405,60.25,53.54,0.01
406,15.92,53.66,0.01
407,197.19,55.17,0.01
408,78.3,55.68,0.01
409,261.89,58.46,0.01
410,76.42,59.1,0.01
411,244.73,61.55,0.01
412,-317.12,57.95,0.01
413,-50.81,56.63,0.01
414,36.09,56.61,0.01
415,32.68,56.7,0.01
416,84.77,57.52,0.01
417,256.65,60.19,0.01
418,278.43,63.1,0.01
419,281.65,65.41,0.01
420,67.45,65.41,0.01
421,233.13,67.73,0.01
422,43.5,68.32,0.01
423,252.32,70.66,0.01
424,246.29,72.79,0.01
425,15.32,72.7,0.01
426,228.48,75.45,0.01
427,49.36,75.6,0.01
428,3.4,75.37,0.01
429,84.13,75.96,0.01
430,101.25,77.04,0.01
431,92.12,77.62,0.01
432,263.64,80.02,0.01
433,41.14,80.43,0.01
434,206.6,82.31,0.01
435,184.61,83.54,0.01
436,133.58,84.64,0.01
437,194.41,86.23,0.01
438,83.07,86.78,0.01
439,245.34,88.73,0.01
440,262.93,91.54,0.01
441,213.84,93.09,0.01
442,91.61,93.99,0.01
443,267.62,95.8,0.01
444,157.62,96.91,0.01
445,280.83,99.15,0.01
446,283.75,101.92,0.01
447,257.83,103.96,0.01
448,247.24,105.89,0.01
449,255.89,108.35,0.01
450,270.02,110.51,0.01
451,294.04,113.42,0.01
452,5.79,112.99,0.01
453,256.71,115.68,0.01
454,217.89,118.36,0.01
455,-468.68,112.87,0.01
456,285.3,115.0,0.01
457,251.19,117.31,0.01
458,268.0,119.45,0.01
459,233.85,121.33,0.01
460,249.3,123.64,0.01
461,257.01,125.93,0.01
462,193.22,127.14,0.01
463,11.28,127.05,0.01
464,230.13,129.2,0.01
465,301.48,131.64,0.01
466,216.71,133.01,0.01
467,178.95,133.96,0.01
468,294.06,136.55,0.01
469,260.75,139.27,0.01
470,251.32,141.2,0.01
471,80.55,141.36,0.01
472,235.28,142.85,0.01
473,197.13,143.74,0.01
474,190.93,145.48,0.01
475,211.04,147.31,0.01
476,-14.72,146.5,0.01
477,202.47,148.09,0.01
478,281.46,150.09,0.01
479,4.81,149.74,0.01
480,58.42,149.62,0.01
481,89.32,149.92,0.01
482,124.64,148.53,0.01
483,225.71,150.1,0.01
484,-53.91,148.93,0.01
485,13.99,148.56,0.01
486,201.99,148.1,0.01
487,-218.27,143.36,0.01
488,-202.57,140.64,0.01
489,-148.0,138.26,0.01
490,-38.67,135.55,0.01
491,239.68,137.53,0.01
492,-68.67,136.51,0.01
493,224.17,137.75,0.01
494,6.92,135.14,0.01
495,211.16,136.42,0.01
496,66.81,136.14,0.01
497,290.14,137.92,0.01
498,163.44,139.15,0.01
499,299.06,141.72,0.01
