fta params:,lower,upper,delta,eta
,-0.5,0.5,0.07692307692307693,0.07692307692307693
agent params:,gamma,epsilon,batch_size,n_actions,eps_end,input_dims,lr,seed
,0.99,1.0,4,0.01,8,0.0003,40
Performance logging begins:
Episode:,Score:,Average Score:,Epsilon:
183,-32.82,-50.74,0.01
184,-91.29,-51.03,0.01
185,-59.17,-50.94,0.01
186,-50.2,-50.76,0.01
187,-40.52,-51.03,0.01
188,5.51,-49.85,0.01
189,-24.87,-49.06,0.01
190,-59.45,-47.92,0.01
191,-44.11,-47.31,0.01
192,-19.91,-46.88,0.01
193,98.99,-45.66,0.01
194,-27.42,-45.13,0.01
195,-88.83,-43.8,0.01
196,-66.13,-44.14,0.01
197,-28.99,-43.9,0.01
198,-41.04,-43.68,0.01
199,-21.21,-43.64,0.01
200,-51.18,-43.62,0.01
201,32.2,-43.27,0.01
202,-68.31,-43.89,0.01
203,-57.31,-44.14,0.01
204,-74.77,-46.07,0.01
205,14.73,-45.46,0.01
206,-83.03,-46.04,0.01
207,-39.14,-45.68,0.01
208,-26.46,-45.52,0.01
209,-126.79,-46.11,0.01
210,-45.48,-45.98,0.01
211,-83.77,-46.39,0.01
212,13.42,-46.32,0.01
213,-62.03,-46.91,0.01
214,258.95,-43.84,0.01
215,-99.86,-44.19,0.01
216,-35.75,-43.62,0.01
217,-178.68,-45.48,0.01
218,-124.62,-46.62,0.01
219,-24.99,-46.49,0.01
220,31.33,-45.61,0.01
221,106.7,-44.05,0.01
222,-30.0,-45.66,0.01
223,-26.59,-45.45,0.01
224,-29.07,-45.43,0.01
225,-77.79,-43.46,0.01
226,-65.35,-43.79,0.01
227,-82.88,-43.89,0.01
228,-74.98,-44.5,0.01
229,-38.02,-44.24,0.01
230,-47.38,-44.53,0.01
231,-208.25,-45.55,0.01
232,-40.38,-45.56,0.01
233,-13.35,-45.53,0.01
234,-34.64,-45.34,0.01
235,-30.75,-46.01,0.01
236,260.77,-42.75,0.01
237,-20.98,-42.39,0.01
238,-7.51,-41.64,0.01
239,-4.05,-41.2,0.01
240,-42.13,-41.64,0.01
241,-51.23,-41.6,0.01
242,-71.58,-41.44,0.01
243,-55.4,-41.51,0.01
244,-32.49,-41.03,0.01
245,-47.17,-40.74,0.01
246,6.55,-39.9,0.01
247,-20.35,-39.15,0.01
248,-28.11,-39.14,0.01
249,-74.4,-39.27,0.01
250,-47.2,-39.55,0.01
251,-43.38,-39.32,0.01
252,-56.59,-39.42,0.01
253,-48.9,-39.18,0.01
254,-26.2,-39.12,0.01
255,-25.26,-38.88,0.01
256,-89.35,-39.28,0.01
257,-49.05,-39.06,0.01
258,-25.91,-38.84,0.01
259,-110.72,-39.24,0.01
260,-45.64,-39.33,0.01
261,-49.3,-39.15,0.01
262,-55.92,-39.59,0.01
263,-41.14,-39.71,0.01
264,-76.5,-39.74,0.01
265,5.0,-39.49,0.01
266,-15.46,-39.12,0.01
267,-6.11,-38.98,0.01
268,-56.44,-38.99,0.01
269,-52.06,-39.75,0.01
270,-7.87,-39.18,0.01
271,-58.83,-39.5,0.01
272,-243.34,-41.55,0.01
273,-44.71,-41.95,0.01
274,31.93,-41.2,0.01
275,-30.96,-40.57,0.01
276,-35.12,-40.76,0.01
277,-22.95,-40.03,0.01
278,-14.43,-38.38,0.01
279,-10.99,-38.23,0.01
280,-54.18,-38.46,0.01
281,-8.24,-38.02,0.01
282,-12.08,-37.32,0.01
283,-75.81,-37.75,0.01
284,-80.52,-37.64,0.01
285,-35.2,-37.4,0.01
286,-32.58,-37.22,0.01
287,-57.35,-37.39,0.01
288,-37.6,-37.82,0.01
289,-29.7,-37.87,0.01
290,-59.55,-37.87,0.01
291,6.81,-37.36,0.01
292,-39.08,-37.55,0.01
293,-67.53,-39.22,0.01
294,-44.88,-39.39,0.01
295,-9.26,-38.6,0.01
296,-63.23,-38.57,0.01
297,-42.6,-38.71,0.01
298,-43.08,-38.73,0.01
299,-81.63,-39.33,0.01
300,-8.85,-38.91,0.01
301,-9.17,-39.32,0.01
302,-69.17,-39.33,0.01
303,17.5,-38.58,0.01
304,-11.56,-37.95,0.01
305,-53.99,-38.64,0.01
306,-21.57,-38.02,0.01
307,-12.76,-37.76,0.01
308,-38.48,-37.88,0.01
309,-12.71,-36.74,0.01
310,-40.33,-36.69,0.01
311,-43.23,-36.28,0.01
312,-39.98,-36.81,0.01
313,-26.33,-36.46,0.01
314,-24.15,-39.29,0.01
315,-60.35,-38.89,0.01
316,-33.35,-38.87,0.01
317,-47.16,-37.55,0.01
318,1.89,-36.29,0.01
319,-31.03,-36.35,0.01
320,15.2,-36.51,0.01
321,6.67,-37.51,0.01
322,-4.49,-37.26,0.01
323,-9.19,-37.08,0.01
324,-19.59,-36.99,0.01
325,9.69,-36.11,0.01
326,12.9,-35.33,0.01
327,-53.83,-35.04,0.01
328,-32.48,-34.61,0.01
329,-105.99,-35.29,0.01
330,-125.57,-36.08,0.01
331,-122.0,-35.21,0.01
332,10.55,-34.7,0.01
333,5.07,-34.52,0.01
334,-3.81,-34.21,0.01
335,-26.57,-34.17,0.01
336,26.85,-36.51,0.01
337,-39.39,-36.69,0.01
338,13.58,-36.48,0.01
339,-66.62,-37.11,0.01
340,-41.1,-37.1,0.01
341,18.74,-36.4,0.01
342,36.5,-35.32,0.01
343,3.45,-34.73,0.01
344,-15.21,-34.56,0.01
345,-49.04,-34.57,0.01
346,-18.53,-34.82,0.01
347,2.23,-34.6,0.01
348,50.1,-33.82,0.01
349,-21.39,-33.29,0.01
350,34.79,-32.47,0.01
351,-14.42,-32.18,0.01
352,7.29,-31.54,0.01
353,7.93,-30.97,0.01
354,20.19,-30.51,0.01
355,9.36,-30.16,0.01
356,4.51,-29.22,0.01
357,53.13,-28.2,0.01
358,10.33,-27.84,0.01
359,-21.63,-26.95,0.01
360,-6.69,-26.56,0.01
361,19.16,-25.87,0.01
362,-5.96,-25.37,0.01
363,7.67,-24.88,0.01
364,23.72,-23.88,0.01
365,-41.95,-24.35,0.01
366,13.48,-24.06,0.01
367,11.95,-23.88,0.01
368,21.1,-23.11,0.01
369,-23.8,-22.82,0.01
370,-3.71,-22.78,0.01
371,25.13,-21.94,0.01
372,-28.61,-19.8,0.01
373,-39.39,-19.74,0.01
374,42.36,-19.64,0.01
375,-71.29,-20.04,0.01
376,12.95,-19.56,0.01
377,-53.8,-19.87,0.01
378,60.59,-19.12,0.01
379,13.81,-18.87,0.01
380,-224.9,-20.58,0.01
381,34.69,-20.15,0.01
382,-3.77,-20.07,0.01
383,-12.6,-19.43,0.01
384,170.21,-16.93,0.01
385,23.05,-16.34,0.01
386,8.47,-15.93,0.01
387,154.64,-13.81,0.01
388,-3.3,-13.47,0.01
389,-111.5,-14.29,0.01
390,-87.16,-14.56,0.01
391,-105.17,-15.68,0.01
392,-17.21,-15.47,0.01
393,45.54,-14.33,0.01
394,23.2,-13.65,0.01
395,-22.96,-13.79,0.01
396,10.07,-13.06,0.01
397,-19.84,-12.83,0.01
398,-268.92,-15.09,0.01
399,60.57,-13.67,0.01
400,-67.04,-14.25,0.01
401,1.77,-14.14,0.01
402,24.51,-13.2,0.01
403,34.21,-13.04,0.01
404,2.19,-12.9,0.01
405,-156.44,-13.92,0.01
406,20.67,-13.5,0.01
407,71.48,-12.66,0.01
408,53.64,-11.74,0.01
409,-12.05,-11.73,0.01
410,19.82,-11.13,0.01
411,49.72,-10.2,0.01
412,-30.28,-10.1,0.01
413,30.72,-9.53,0.01
414,4.64,-9.24,0.01
415,-7.47,-8.71,0.01
416,-79.09,-9.17,0.01
417,-44.07,-9.14,0.01
418,-11.78,-9.28,0.01
419,-103.06,-10.0,0.01
420,-9.43,-10.24,0.01
421,-44.72,-10.76,0.01
422,11.12,-10.6,0.01
423,47.11,-10.04,0.01
424,10.44,-9.74,0.01
425,8.88,-9.75,0.01
426,49.88,-9.38,0.01
427,-6.61,-8.91,0.01
428,-2.97,-8.61,0.01
429,33.48,-7.22,0.01
430,-130.48,-7.26,0.01
431,-32.88,-6.37,0.01
432,36.29,-6.12,0.01
433,24.09,-5.93,0.01
434,-120.28,-7.09,0.01
435,26.27,-6.56,0.01
436,1.15,-6.82,0.01
437,-4.05,-6.47,0.01
438,36.47,-6.24,0.01
439,35.15,-5.22,0.01
440,35.5,-4.45,0.01
441,-81.97,-5.46,0.01
442,-14.84,-5.97,0.01
443,-7.85,-6.09,0.01
444,-79.71,-6.73,0.01
445,-10.79,-6.35,0.01
446,16.2,-6.0,0.01
447,-16.12,-6.19,0.01
448,21.48,-6.47,0.01
449,26.86,-5.99,0.01
450,-37.09,-6.71,0.01
451,31.7,-6.25,0.01
452,48.79,-5.83,0.01
453,14.02,-5.77,0.01
454,51.14,-5.46,0.01
455,-116.84,-6.72,0.01
456,21.52,-6.55,0.01
457,47.95,-6.61,0.01
458,24.7,-6.46,0.01
459,54.83,-5.7,0.01
460,54.01,-5.09,0.01
461,68.28,-4.6,0.01
462,45.86,-4.08,0.01
463,67.3,-3.48,0.01
464,22.13,-3.5,0.01
465,-146.1,-4.54,0.01
466,-13.16,-4.81,0.01
467,-5.72,-4.98,0.01
468,21.9,-4.98,0.01
469,60.29,-4.14,0.01
470,32.89,-3.77,0.01
471,63.04,-3.39,0.01
472,28.53,-2.82,0.01
473,28.31,-2.14,0.01
474,-76.05,-3.33,0.01
475,34.77,-2.27,0.01
476,34.9,-2.05,0.01
477,209.64,0.59,0.01
478,1.66,-0.0,0.01
479,49.04,0.35,0.01
480,0.94,2.61,0.01
481,55.85,2.82,0.01
482,59.6,3.45,0.01
483,22.83,3.81,0.01
484,-22.32,1.88,0.01
485,42.54,2.08,0.01
486,-40.29,1.59,0.01
487,36.8,0.41,0.01
488,35.4,0.8,0.01
489,-170.54,0.21,0.01
490,43.01,1.51,0.01
491,19.44,2.76,0.01
492,71.24,3.64,0.01
493,16.23,3.35,0.01
494,84.99,3.97,0.01
495,-110.99,3.09,0.01
496,71.89,3.7,0.01
497,-111.61,2.79,0.01
498,14.01,5.62,0.01
499,42.45,5.43,0.01
